"<p>How to define default values for function parameters in Elixir?</p>
"	"<p>Using the <code>//</code>, for example:</p>
<pre><code>def foo(x, y // 7) do
  ...
end</code></pre>
"	
"<p>What are basic responsibilities of a server process?</p>
"	"<ul>
<li>Spawn a separate process</li>
<li>Run an infinite loop in the process</li>
<li>Maintain the process state</li>
<li>React to messages</li>
<li>Send a response back to the caller</li>
</ul>
"	
"<p>How to start Elixir's GenServer?</p>
"	"<p>Via <code>GenServer</code>'s <code>start/2</code> or <code>start_link/3</code>. The function accepts a module, initial argument for <code>init</code> and options, such as <code>:name</code>. For example:<br />
</p>
<pre><code>GenServer.start_link(Stack, [:hello], name: Stack)</code></pre>
"	
"<p>Why shouldn't <code>GenServer.init/1</code> function run too long?</p>
"	"<p>The supervisor starts a child, waits for it to fi nish, and then moves on to start the next child. When the worker is a GenServer, the next child is started only after the init/1 callback function for the current child is fi nished.<br />
You may recall from chapter 7 that init/1 shouldn’t run for a long time. This is precisely why. If Todo.Database was taking, say, fi ve minutes to start, you wouldn’t have the to-do cache available all that time. Always make sure your init/1 functions run quickly, and use the trick mentioned in chapter 7 (a process that sends itself a message during initial-ization) when you need more complex initialization.</p>
"	
"<p>How to define new type in Erlang?</p>
"	"<p><code>-type NewTypeName(TVar1, TVar2, ... TVarN) :: Type.</code><br />
<br />
Example:<br />
<code>-type onOff() :: on | off.-type person() :: {person, name(), age()}.-type people() :: [person()].-type name() :: {firstname, string()}.-type age() :: integer().-type dict(Key,Val) :: [{Key,Val}].</code></p>
"	
"<p>What is tail call optimization? </p>
"	"<p>It is the process by which a smart compiler can make a call to a function and take no additional stack space. The only situation in which this happens is if the last instruction executed in a function <code>f</code> is a call to a function <code>g</code>. (Note: <em>if <code>f</code> calls itself then it becomes tail recursion</em>) The key here is that <code>f</code> no longer needs stack space - it simply calls <code>g</code> and then returns whatever <code>g</code> would return. In this case the optimization can be made that <code>g</code> just runs and returns whatever value it would have to the thing that called <code>f</code>.</p>
<p>Consider, for a moment, this simple function:</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>sub foo (int a) {   a += 15;   return bar(a); } </code></pre>
</div>
<p>So the sequence of events looks like:</p>
<div class=""codehilite"" style=""background: #f8f8f8"" data-align=""left"">
<pre style=""line-height: 125%""><code>STACK ALLOCATE FOO (do stuff) call function bar STACK ALLOCATE BAR STACK DEALLOCATE BAR RETURN WITH VALUE STACK DEALLOCATE FOO RETURN WITH VALUE </code></pre>
</div>
<p>If you look at it, the stack space that <code>foo</code> has isn't used after the <code>bar</code> function is called. While this isn't a huge amount of space, it is space, and space that isn't needed. If it was <em>freed</em> before <code>bar</code> was called, your program would be a little more space-efficient. For one function this isn't a big deal, but imagine what happens if you're 200 levels deep in a call (perhaps because there's some indirect recursion) and 100 of those levels look like <code>return somefunc();</code>. That's 100 chunks of stack that are being used for no reason. If your stack only had space for 199 chunks, not using those 100 chunks of stack would mean the difference between your program running and your program crashing.</p>
<p>So, what can you, or rather your language compiler, do? Well, what it can do is turn code of the form <code>return somefunc();</code> into the low-level sequence <code>pop stack frame; goto somefunc();</code>. In our example, that means before we call <code>bar</code>, <code>foo</code> <em>cleans itself up</em> and then, rather than calling <code>bar</code> as a subroutine, we do a <em>low-level goto</em> operation to the <em>start of bar</em>. <code>foo</code> has already cleaned itself out of the stack, so when <code>bar</code> starts it looks like whoever called <code>foo</code> has really called <code>bar</code>, and when <code>bar</code> returns its value, it returns it <em>directly to whoever called <code>foo</code></em>, rather than returning it to <code>foo</code> which would then return it to its caller.</p>
<p><a href=""http://web.archive.org/web/20111030134120/http://www.sidhe.org/~dan/blog/archives/000211.html"">Further reading</a></p>
"	
"<p>Explain <code>use</code> macro.</p>
"	"<div>
<p>The <code>use</code> macro is frequently used as an extension point. This means that, when you <code>use</code> a module <code>FooBar</code>, you allow that module to inject <em>any</em> code in the current module, such as importing itself or other modules, defining new functions, setting a module state, etc.</p>
</div>
<p><br />
</p>
<div>
<p>For example, in order to write tests using the ExUnit framework, a developer should use the <code>ExUnit.Case</code> module:</p>
</div>
<pre><code>defmodule AssertionTest do   use ExUnit.Case, async: true    test &quot;always pass&quot; do     assert true   end end</code></pre>
<p>Behind the scenes, use requires the given module and then calls the __using__/1 callback on it allowing the module to inject some code into the current context. Some modules (for example, the above ExUnit.Case, but also Supervisor and GenServer) use this mechanism to populate your module with some basic behaviour, which your module is intended to override or complete. Generally speaking, the following module:</p>
<pre><code>defmodule Example do   use Feature, option: :value end</code></pre>
<p>is compiled into</p>
<pre><code>defmodule Example do   require Feature   Feature.__using__(option: :value) end</code></pre>
"	
"<p>How to list Phoenix's routes?</p>
"	"<pre><code>mix phx.routes</code></pre>
"	
"<p>Explain monitor message format.</p>
"	"<p>In Erlang: <code>{'DOWN', Ref, process, Object, Reason}</code><br />
<br />
In Elixir: <code>{:DOWN, ref, :process, object, reason}</code></p>
"	
"<p>What does <code>iex -S mix</code> do?</p>
"	"<ul>
<li><code>iex -S scriptname</code> finds and executes the given script in PATH</li>
<li>Running <code>iex -S mix</code> tells <code>iex</code> to load the <code>mix</code> script as if I had just typed <code>mix</code> at the command line</li>
<li>So how does mix know to load my mix.exs file and start my applications and dependencies? Let’s ask mix -h.<br />
<br />
mix - Invokes the default task (mix run) in a project</li>
<li>Therefore, <code>iex -S mix</code> is the same as running <code>iex -S mix run</code>, and as <code>mix help run</code> tells us, mix run starts and runs the current application, which it learns about by reading mix.exs.</li>
</ul>
<p><br />
</p>
<p>Note: Why -S instead of -s? According to José, a capital S was chosen to signify that this option behaves differently than other options. All arguments <strong>after -S scriptname are passed to the script</strong>. For example, if you want to run tests in iex with specific options, you might run something like the following.</p>
<p><br />
</p>
<p><code>iex -S mix test --only line:12 test/some/particular/file_test.exs</code></p>
"	
"<p>How do you start an Agent for an empty list?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>{:ok, agent_pid} = Agent.start_link(fn -&gt; [] end)</code></pre>
</div></td>
</tr>
</tbody>
</table>
"	
"<p>How to send a kill signal?</p>
"	"<p><code>erlang:exit(Pid, kill) | Process.exit(pid, :kill)</code></p>
"	
"<p>To start a supervisor, Supervisor.start_link(children, opts) needs a predefined list of children. How do you create supervisor for children that dynamic i.e not known at the startup time?</p>
"	"<div>
<div>
<div>
<div>
<p>For such cases, you need a <strong>DynamicSupervisor.start_link(opts)</strong> that can start children on demand.When you start a dynamic supervisor, you don’t provide a list of child specifications, so only the supervisor process is started. Then, whenever you want to, you can start a supervised child using DynamicSupervisor.start_child/2. </p>
</div>
</div>
</div>
</div>
"	
"<p>How to start new supervised mix project?</p>
"	"<p><code>mix new [name] --sup</code></p>
"	
"<p>What is the difference between require and use?</p>
"	"<p><strong>require</strong> directive imports a module's macros into the current namespace. <strong>use</strong> statement on the other hand brings an extension point to modules.</p>
<div>
<p>Imagine that a couple of modules use the same dependencies, and share commons behavior. You can leverage use to perform some sort of set up on each of these modules.</p>
</div>
<div>
<p>The use macro allows you to inject <strong>any code</strong> in the current module.</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p>Let's assume that we use Ecto library in our Curiosum.Authentication.* schemas. To provide a simple solution for common <em>setup</em> operations we can create Curiosum.Authentication.Schema:<br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule Curiosum.Authentication.Schema do
   defmacro __using__(_opts) do     quote do       use Ecto.Schema
     import Ecto       import Ecto.Changeset       import Ecto.Query
       def changeset(struct, params \\ %{}) do         # assuming tha
t changeset will perform same operations       end     end   end end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>In the above code, we can see __using__/1 macro. The whole magic happens inside of it. Any code you put into __using__/1 will be injected and executed inside of modules that use it:<br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule Curios
um.Authentication.Admin do   use Curiosum.Authentication.Schema  end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<div>
<p>Thanks to use Curiosum.Authentication.Schema, the whole code inside of __using__ has been injected into Curiosum.Authentication.Admin module.</p>
</div>
<div>
<p>In the background use macro is being compiled into:</p>
</div>
</div>
<div>
<p><br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule Curiosum.Authentication.Admin do   require Curiosum.A
uthentication.Schema   Curiosum.Authentication.Schema.__using__  end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	
"<p>List <code>cowboy</code> protocols.</p>
"	"<ul>
<li><code>cowboy_http</code> - Implements HTTP/1.1 and HTTP/1.0 as a Ranch protocol.</li>
<li><code>cowboy_http2</code> - Implements HTTP/2.0 as a Ranch protocol.</li>
<li><code>cowboy_websocket</code> - Implements Websocket as a Ranch protocol. It also defines a callback interface for handling Websocket connections.</li>
</ul>
"	
"<p>List and explain three methapors* for reading Erlang code.<br />
<br />
<em>*ferd.ca/on-erlang-s-syntax.html</em></p>
"	"<p>Template view, English sentence and And, Or, Done.</p>
<h4 id=""template-view"">Template view</h4>
<p>In this view, Erlang code can be seen as a generic template you fill:</p>
<pre><code>head1(Args) [Guard] -&gt;     Expression1, Expression2, ..., ExpressionN; head2(Args) [Guard] -&gt;     Expression1, Expression2, ..., ExpressionN; headN(Args) [Guard] -&gt;     Expression1, Expression2, ..., ExpressionN. </code></pre>
<h4 id=""english-sentence"">English sentence</h4>
<p>This one is about comparing Erlang code to English. Imagine you're writing a list of things. Well, no. Don't imagine it, read it.</p>
<pre><code>I will need a few items on my trip:   if it&#39;s sunny, sunscreen, water, a hat;   if it&#39;s rainy, an umbrella, a raincoat;   if it&#39;s windy, a kite, a shirt. </code></pre>
<p>An Erlang translation can remain a bit similar:</p>
<pre><code>trip_items(sunny) -&gt;     sunscreen, water, hat; trip_items(rainy) -&gt;     umbrella, raincoat; trip_items(windy) -&gt;     kite, shirt. </code></pre>
<h4 id=""and-or-done"">And, Or, Done</h4>
<p>Another variant of this one has been suggested to me on #erlang. The user simply reads , as 'and', ; as 'or' and . as being done. A function declaration can then be read as a series of nested logical statements and affirmations.</p>
"	
"<p>What is the difference between </p>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>&amp;&amp;, ||, !</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
<div>
<p>and<br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>and, or, not</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	"<p>They both are boolean short-circuit operators. Only difference is that (and,or,not) require LHS value to be strict boolean. For example,</p>
<div>
<p><br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(1)&gt; false
or 6 6 iex(2)&gt; 6 or false ** (BadBooleanError) expected a boolean on
left-side of &quot;or&quot;, got: 6  iex(3)&gt; false || 6 6 iex(4)&gt; 6 || false 6</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	
"<p>What is the Erlang module used for debugging processes?</p>
"	"<p>Through various hooks, <code>:sys</code> module allows developers to introspect the state of the process and trace system events that happen during its execution, such as received messages, sent replies and state changes.</p>
"	
"<div>
<p>What are guard clauses?</p>
</div>
<div>
<p><br />
</p>
</div>
"	"<p>Guard clauses are a way to augment pattern matching with more complex checks. They are allowed in a predefined set of constructs where pattern matching is allowed. They are predicates, which are used to conditionally invoke function clauses.<br />
<br />
Not all expressions are allowed in guard clauses, but only a handful of them. This is a deliberate choice. This way, Elixir (and Erlang) can make sure that nothing bad happens while executing guards and no mutations happen anywhere. It also allows the compiler to optimize the code related to guards efficiently.</p>
<pre><code>defmodule Factorial do
  def of(0), do: 1
  def of(n) when n &gt; 0 do
    n * of(n-1)
  end
end</code></pre>
"	
"<p>What is an EPMD?</p>
"	"<div>
<div>
<div>
<div>
<p>Erlang Port Mapper Daemon (EPMD), is an OS process that’s started automatically when you start the first Erlang node on the host machine. This component acts as <strong>a node name resolver</strong> on the host machine. EPMD knows the names of all currently running BEAM nodes on the machine. When a node wants to connect to a node on this machine, it first queries EPMD to determine which port the target node is listening on, and then it contacts the target node. EPMD listens on port 4369, and this port must be accessible from remote machines. </p>
</div>
</div>
</div>
</div>
"	
"<p>Explain spec macro, Erlang</p>
"	"<p>For example, <code>-spec plan_route(point(), point()) -&gt; route()</code>; means that if the function plan_route/2 is called with two input arguments,<br />
both of type point(), then it will return an object of type route().</p>
"	
"<p>Node.set_cookie/2 is defined as </p>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>Node.set_cookie(node \\ Node.self(), cookie)</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>When do you need to pass the node name?</p>
"	"<p>When you need to prevent a fully connected cluster where all nodes can directly talk to each other. For a node <strong>Node1</strong> with magic cookie <strong>Cookie1</strong> to be able to connect to, or accept a connection from, another node <strong>Node2</strong> with a different cookie <strong>DiffCookie</strong>, the function <em>Node.set_cookie(Node2, DiffCookie)</em> must first be called at <strong>Node1</strong>. This could be useful in scenario like below:</p>
<div>
<p><br />
</p>
</div>
<div>
<p>For example, let’s say you want to connect node A to B, and B to C, but you don’t want to connect A and C. This can be done by assigning different cookies to all the nodes and then, in A and C, using the Node.set_cookie/2 function, which allows you to explicitly set different cookies that need to be used when connecting to different nodes. </p>
</div>
"	
"<p>Explain four Erlang BIFs to operate on registered processed</p>
"	"<p><img src=""16641208252888332294989921128311.jpg"" /></p>
"	
"<p>How do you start a project called <strong><code>myfirstproject</code></strong> using Mix?</p>
"	"<ul>
<li>Change to directory where you want the project root to reside</li>
<li><code>mix new myfirstproject</code></li>
<li>Above mix command creates a project root called <code>myfirstproject</code> and the following files/sub-directories:<br />

<ol type=""1"">
<li><em>/mix.exs</em> - project configuration<br />
</li>
<li><em>/lib/</em> - Source code<br />
</li>
<li><em>/config/</em> - Application configuration<br />
</li>
<li><em>/test/</em> - Unit tests<br />
</li>
<li><em>.gitignore</em> - Git ignore files<br />
</li>
<li><em>.formatter</em> - code formatting</li>
</ol></li>
<li>Edit <em>mix.exs</em> file to,
<ol type=""1"">
<li>Edit project name etc. defined under <code>def project()</code> method</li>
<li>Any applications that need to be started defined under <code>def application()</code> method</li>
<li>Any dependencies defined under <code>def deps()</code> method</li>
</ol></li>
<li><code>mix deps</code> to list all dependencies and their status listed in <code>mix.exs</code></li>
<li><code>mix deps.get</code> to get all dependencies</li>
<li><code>mix test</code> to run the unit tests</li>
<li><code>mix compile</code> to compile or <code>mix run</code> to compile and run</li>
</ul>
"	
"<p>What is Mix?</p>
"	"<p>Mix is a build tool that ships with Elixir that provides tasks for creating, compiling, testing the application and managing its dependencies.</p>
"	
"<p>Explain Erlang's <code>{badmatch,V}</code> - <code>MatchError</code> error.</p>
"	"<table>
<tbody>
<tr class=""odd"">
<td style=""text-align: left;"">Evaluation of a match expression failed. The value <span style=""background-color: rgb(243, 243, 243);"">V</span> did not match.</td>
</tr>
</tbody>
</table>
"	
"<p>Where can you find Mix's API reference?</p>
"	"<p><code>hexdocs.pm/mix</code></p>
"	
"<p>What is the purpose of <code>mix.lock</code> file?</p>
"	"<p>After we compile the project, mix.lock will include the specific versions of the libraries we depend on, so we guarantee that our production machines use exactly the same versions that we used during development and in our build servers.</p>
"	
"<p>Supervisors are under the cover implemented using GenServers. Can you think about writing your own using GenServers?</p>
"	"<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>defmodule GenServerSupervisor do   use GenServer    # Client API #
  def start_link(child_specs_list) do     GenServer.start_link(__MODU
LE__, child_specs_list)   end    # Server API #   def init(child_spec
s_list) do     Process.flag(:trap_exit, true)     state = child_specs
_list |&gt; start_children |&gt; Enum.into(%{})     {:ok, state}   end    d
ef handle_info({:EXIT, from, reason}, state) do     case Map.get(stat
e, from) do       nil -&gt; {:noreply, state}       child_spec -&gt;
  {:ok, pid} = start_child(child_spec)         new_state = Map.delete
(state, from) |&gt; Map.put(pid, child_spec)         {:noreply, new_stat
e}     end   end    # Helper Functions #   defp start_children([child
_spec | rest]) do     case start_child(child_spec) do       {:ok, pid
} -&gt;         [{pid, child_spec} | start_children(rest)]       :error
-&gt; :error     end   end    defp start_children([]), do: []    defp st
art_child({module, fun, args}) do     case apply(module, fun, args) d
o       {:ok, pid} -&gt; {:ok, pid}       _ -&gt; :error     end   end end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
"	
"<p>How to perform RPC on different node?</p>
"	"<p><code>rpc:call(node@host, Mod, Fun, [Args])</code></p>
"	
"<p>What is the difference between Task.async(fun) and Task.start_link(fun)?</p>
"	"<p>Task.async(and Task.await) sends the result message back to the starter process. Sometimes the starter process doesn’t need to be notified about the task’s outcome. For example, let’s say that when handling a web request you start a longer-running task that communicates with the payment gateway. You could start the task and immediately respond to the user that the request has been accepted. Once the task is done, the server would issue a notification about the outcome, perhaps via WebSocket or an email. Or suppose a task needs to produce a side effect, such as a database update, <strong>without notifying the starter process</strong>. </p>
<div>
<p><br />
</p>
</div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(1)&gt; task=Task.async(fn -&gt; Process.sleep(2_000); &quot;blah&quot; end)
               %Task{
                           owner: #PID&lt;0.366.0&gt;,   pid: #PID&lt;0.387.0&gt;
,   ref: #Reference&lt;0.3892106341.61079555.177231&gt; } iex(2)&gt; Task.awai
t(task)                                                       &quot;blah&quot;</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p>Notice that the message ""blah"" returned back to iex shell</p>
</div>
<div>
<p><br />
</p>
</div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(6)&gt; task=Task.start_link(fn
 -&gt; Process.sleep(2_000); &quot;blah&quot; end)           {:ok, #PID&lt;0.385.0&gt;}</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
<div>
<p>      </p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<p>You will never see the result message from started process printed in iex.                                    <br />
</p>
</div>
<div>
<p><br />
</p>
</div>
"	
"<p>What is an umbrella application? How to create umbrella project?</p>
"	"<p>Todo</p>
"	
"<p>How many async threads Erlang uses?</p>
"	"<p>By default, BEAM fires up 10 async threads, but you can change this via the <code>+A n</code> Erlang flag.</p>
"	
"<p>What happens if GenServer process dies when client makes a sync call?</p>
"	"<p>When you issue a synchronous request via <code>GenServer.call</code>, if a server process crashes, an exit signal will occur in your client process. This is a simple but very important example of cross-process error propagation. Internally, GenServer sets up a temporary monitor that targets the server process. While waiting for a response from the server, if a <code>:DOWN</code> message is received, GenServer can detect that a process has crashed and raise a corresponding exit signal in the client process.</p>
"	
"<p>Explain <code>GenServer</code>'s <code>init</code>, <code>handle_cast</code> and <code>handle_call</code>.</p>
"	"<ul>
<li><code>init/1</code> accepts one argument. This is the second argument provided to <code>GenServer.start/2</code>, and you can use it to pass data to the server process while starting it.</li>
<li>The result of <code>init/1</code> must be in the format <code>{:ok, initial_state}</code>.</li>
<li><code>handle_cast/2</code> accepts the request and the state and should return the result in the format <code>{:noreply, new_state}</code>.</li>
<li><code>handle_call/3</code> takes the request, the caller information, and the state. It should return the result in the format <code>{:reply, response, new_state}</code>.</li>
</ul>
<p><br />
For example:<br />
</p>
<pre><code>defmodule KeyValueStore do
  use GenServer
  
  def init(_) do
    {:ok, %{}}
  end
  
  def handle_cast({:put, key, value}, state) do
    {:noreply, Map.put(state, key, value)}
  end
  
  def handle_call({:get, key}, _, state) do
    {:reply, Map.get(state, key), state}
  end
end</code></pre>
"	
"<p>What is Erlang's <code>init</code> module?</p>
"	"<p><code>init</code> module is responsible for Erlang/BEAM system startup. It contains functions to configure boot, getting cmd arguments, stopping the VM and shell options to evaluate Erlang expressions.</p>
"	
"<p>What is the default maximum restart frequency for supervisor?</p>
"	"<p>Three restars in five seconds.</p>
"	
"<p>How do you import a specific function in a module?</p>
"	"<p>Using the <code>only</code> option with <code>import</code>. For example:</p>
<pre><code>import List, only: [flatten: 1]</code></pre>
<p><br />
This will import only the <code>flatten</code> method of the <code>List</code> module. The full syntax of <code>import</code> is:</p>
<pre><code>import Module [, only:|except: ] list_of_functions</code></pre>
"	
"<p>How to check Erlang's code path?</p>
"	"<p><code>code:get_path()</code></p>
"	
"<p>What will <code>catch throw(err)</code> return?</p>
"	"<p><code>err</code></p>
"	
"<p>How do Erlang processes communicate?</p>
"	"<p>Sharing no memory, processes communicate via asynchronous messages. This means there are no complex synchronization mechanisms such as locks, mutexes, or semaphores. </p>
"	
"<p>Explain basic function of supervisor process.</p>
"	"<ul>
<li>The supervisor process traps exits, and then starts the child processes.</li>
<li>If at any point in time a child terminates, the supervisor process receives a corresponding exit message and performs corrective actions, such as restarting the crashed process.</li>
<li>If a supervisor process terminates, its children are also taken down.</li>
</ul>
"	
"<p>What is OTP? (Expand acronym, name 5 features)</p>
"	"<div>
<p>OTP is Open Telecom Platform (OTP). Despite its somewhat unfortunate name, the framework has nothing to do with telecom systems. It’s a general-purpose framework that abstracts away many typical Erlang tasks such as:</p>
</div>
<div>
<ul>
<li>Concurrency and distribution patterns</li>
<li>Error detection and recovery in concurrent systems</li>
<li>Packaging code into libraries</li>
<li>Systems deployment</li>
<li>Live code updates</li>
</ul>
</div>
"	
"<p>What does <code>:""Elixir.Atom"" = Atom</code> evaluate to?</p>
"	"<p><code>true</code></p>
"	
"<p>Difference between throw, exit and error?</p>
"	"<p>There are 3 classes which can be caught with a try ... catch: throw, error and exit.<br />
<br />
throw is generated using throw/1 and is intended to be used for non-local returns and does not generate an error unless it is not caught (when you get a nocatch error).<br />
<br />
error is generated when the system detects an error. You can explicitly generate an error using error/1. The system also includes a stacktrace in the generated error value, for example {badarg,[...]}.<br />
<br />
exit is generated using exit/1 and is intended to signal that this process is to die.</p>
"	
"<p>How to implement naive sleep function using receive?</p>
"	"<pre><code>sleep(T) -&gt;
  receive
  after T -&gt;
    true
  end.</code></pre>
"	
"<p>What is <code>=</code> operator called in Elixir?</p>
"	"<p>It's <em>match</em> operator, it's used in pattern matching.</p>
"	
"<p>How to execute Erlang commands automatically after system is loaded?</p>
"	"<p>Add <code>.erlang</code> script in you home directory or current directory. It will be executed after BEAM VM is started.</p>
"	
"<p>What is the difference between Application environment variable and a Mix environment variable?</p>
"	"<div>
<div>
<div>
<p>An application environment is a <strong>key/value store</strong> that holds various settings for your OTP application. A mix environment determines the <strong>compilation target</strong>, such as development, test, or production. </p>
</div>
<div>
<p><br />
</p>
</div>
<div>
<div>
<div>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>$ MIX_ENV=test iex -S mix</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>iex(1)&gt; Application.get_env(:todo, :http_port)  5455</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p>First shell command, sets up the mix environment whereas the second function call gets the application environment variable</p>
</div>
</div>
</div>
</div>
</div>
</div>
"	
"<p>what happens when you run the following code? </p>
<div>
<table>
<colgroup>
<col style=""width: 100%"" />
</colgroup>
<tbody>
<tr class=""odd"">
<td><div class=""highlight"" style=""background: #f8f8f8"">
<pre style=""line-height: 125%""><code>spawn fn -&gt; raise &quot;oops&quot; end</code></pre>
</div></td>
</tr>
</tbody>
</table>
<p><br />
</p>
</div>
"	"<p>an error is logged, but the parent process remains alive</p>
"	
"<p>What is the purpose of <code>GenServer.handle_info</code> callback?</p>
"	"<p><code>handle_info/2</code> is invoked for all messages which are not handled by <code>handle_cast</code> and <code>handle_call</code>. <code>msg</code> is the message and state is the current state of the GenServer. When a timeout occurs the message is <code>:timeout</code>. Return values are the same as <code>handle_cast/2</code>. This callback is optional. If one is not implemented, the received message will be logged.</p>
"	
"<p>Why spawning using MFA over anonymous functions?</p>
"	"<p>Spawning a function with an explicit module, function name, and argument list (called an MFA) is the proper way to ensure that our running processes will be correctly updated with new versions of the module code if it is compiled while it is being used. The dynamic code upgrade mechanism does not work with anonymous functions.</p>
"	
"<p>Why does Erlang have uppercase variables?</p>
"	"<p>Because of Prolog.</p>
"	
